title,description,image,size,price
product1,Alvaro Castagnino Men Maroon Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819145/2018/11/21/8869673f-b09f-4edf-a27a-963574f39bcc1542784237980-Alvaro-Castagnino-Men-Maroon-Woven-Design-Broad-Tie-9241542784237670-1.jpg",Length: 1.45 meters,364.69
product1,Peter England Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6938856/2018/8/7/798086d5-ecbd-452e-8a9b-0aa3502653251533638525821-Peter-England-Men-Brown-Solid-Belt (= product1)-6171533638525087-1.jpg",Width:,502.54
product1,Kara Men Brown Solid Card Holder,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2309596/2017/12/5/11512457536714-Kara-Brown-Color-Genuine-Leather-card-Holder-For-Men-5171512457536530-1.jpg",Height:9cm,90.93
product1,French Connection Men Brown Leather Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6602832/2018/6/9/cd92e913-5da8-4b75-ae17-4d784195a3bc1528524348587-French-Connection-Men-Belt (= product1)s-7271528524348191-1.jpg",Width:4 cm,263.33
product1,INVICTUS Maroon Patterned Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2113675/2017/11/6/11509953545090-INVICTUS-Men-Maroon-Patterned-Tie-3581509953544963-1.jpg",Length: 156 cm,117.11
product1,Alvaro Castagnino Black & Grey Self-Design Muffler,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1713724/2017/1/5/11483608848893-Alvaro-Castagnino-Men-Mufflers-2971483608848796-1.jpg",Length: 1.7 metres,31.79
product1,Alvaro Castagnino Men Pink Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819151/2018/11/21/3635ce13-9136-4fe7-b4f6-5241ad259c311542784265265-Alvaro-Castagnino-Men-Pink-Woven-Design-Broad-Tie-151542784265129-1.jpg",Length: 1.45 meters,6.92
product1,Van Heusen Men Grey Striped Muffler,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/27/efd32823-5d84-4759-995b-b6d1cd4094a91545909976726-1.jpg",,56.67
product1,"Alvaro Castagnino Men Red, Blue & Grey Checked Muffler","https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7689460/2018/10/25/8780fd1a-9db8-496d-8512-0136f68c34731540461758067-Alvaro-Castagnino-Men-Red-Blue--Grey-Checked-Muffler-1381540461757966-1.jpg",,502.54
product1,Tossido Red Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/767489/Tossido-Red-Tie_1_00231f288627d457ff1e1428ee6a2a18.jpg",,35.84
product1,Alvaro Castagnino Men Maroon Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819135/2018/11/21/9be410ed-2ac6-498f-8010-dd8cce2eb3cb1542784183874-Alvaro-Castagnino-Men-Maroon-Woven-Design-Broad-Tie-1411542784183576-1.jpg",Length: 1.45 meters,6.92
product1,MANGO MAN Teal Green & Navy Blue Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2471810/2018/2/22/11519279174053-MANGO-MAN-Men-Ties-4981519279174009-1.jpg",Length: 1.46 m,90.93
product1,Eske Unisex Black Solid Card Holder,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8368657/2019/2/15/ef8c633d-78f3-4f7b-b4a4-933670fb094d1550227038684-Eske-Unisex-Black-Solid-Card-Holder-4391550227038520-1.jpg",Height: Width:,524.96
product1,Lino Perros Purple Solid Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8625323/2019/1/31/671684bc-4d2c-4340-9deb-88a067aafc231548933715904-Lino-Perros-Purple-Microfiber-Tie-2551548933715469-1.jpg",Length: 1.50 metres,524.96
product1,Carlton London Men Black Textured Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674149/2018/12/15/082d7775-128e-46d1-a4bd-bb1bd08ed87c1544859995544-Carlton-London-Men-Belt (= product1)s-2171544859995271-1.jpg",Width: 3.5 cm,56.67
product1,Lino Perros Men Black & Brown Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7510859/2018/10/7/40fcbf17-d82e-4d9e-98e4-53a34e019c1d1538901196934-Lino-Perros-Men-Black--Brown-Solid-Belt (= product1)-1351538901196848-1.jpg",Width: 3.5 cm,56.67
product1,French Connection Men Navy Blue Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6602839/2019/1/30/7caa8742-61d4-45bb-ad55-5fe3aa06587f1548840864757-French-Connection-Men-Navy-Blue-Solid-Leather-Belt (= product1)-735154884-1.jpg",Width: 3.5 cm,502.54
product1,Pacific Gold Men Brown Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6539237/2018/5/28/1bd77c70-ae51-4d3c-9fc7-dff9bd2ec16c1527503368933-Pacific-Gold-Men-Brown-Solid-Belt (= product1)-8421527503368864-1.jpg",Width: 3.6 cm,6.92
product1,Pacific Gold Men Black Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6539224/2018/5/25/c786ab36-9b38-49ab-94b7-0c75539545801527245399740-Pacific-Gold-Fashionable-Autolock-Buckle-Black-Geniune-Leather-Formal-Casual-Belt (= product1)-for-men-2711527245399648-1.jpg",Width: 3.6 cm,524.96
product1,Pacific Gold Men Brown Solid Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6540547/2018/5/25/6359fa88-d1a3-4706-98e2-5d9592757dfc1527249908198-Pacific-Gold-Fashionable-Autolock-Buckle-Brown-Genuine-Leather-Formal-Casual-Belt (= product1)-for-men-3911527249907695-1.jpg",Width: 3.6 cm,56.67
product1,Teakwood Leathers Men Black & Brown Solid Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2096432/2017/9/4/11504530182297-Teakwood-Leathers-Men-Belt (= product1)s-7031504530182098-1.jpg",Width: 3.3 cm,524.96
product1,Pacific Gold Men Black Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6539161/2018/5/25/af005f98-ea82-4e33-a62d-c2da2fa1d1521527245229593-Pacific-Gold-Fashionable-Autolock-Buckle-Black-Geniune-Leather-Formal-Casual-Belt (= product1)-for-men-8941527245229511-1.jpg",Width 3.6 cm,524.96
product1,United Colors of Benetton Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489429/2019/1/23/ab89bff7-e4d9-4776-a531-180946ad75621548228929640-United-Colors-of-Benetton-Men-Brown-Solid-Belt (= product1)-1361548228928-1.jpg",Width: 3.5 cm,159.42
product1,United Colors of Benetton Men Black Solid Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489191/2019/1/22/15ea1bba-ccec-42a0-9734-43dddab55c721548140659425-United-Colors-of-Benetton-Men-Charcoal-Solid-Two-Fold-Wallet-1.jpg",Height: 10 cm,524.96
product1,SCHARF Men Maroon & Maroon Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/13/f60a24af-fe79-4e8b-867d-fe2f67861e3b1544660375772-1.jpg",Width:,263.33
product1,Carlton London Men Brown Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674117/2018/12/18/b3dfac04-2eb8-4164-bc93-706c07197e131545117895369-Carlton-London-Men-Belt (= product1)s-751545117895049-1.jpg",Width: 3.3 cm,117.11
product1,Tommy Hilfiger Men Navy Blue Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7469605/2019/1/7/ce27d244-66b7-4969-8147-26b729dd26eb1546843787032-Tommy-Hilfiger-Men-Wallets-891546843786043-1.jpg",Height: 9.5 cm,56.67
product1,Fastrack Men Black Textured Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2386182/2018/2/12/11518409515600-Fastrack-Men-Black-Textured-Leather-Belt (= product1)-1941518409515578-1.jpg",Width: 3.8 cm,364.69
product1,Kipling Unisex Blue Travel Pouch,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/24/1f3848c0-28bc-47c8-ae5e-3d3b3813e1de1543048748709-1.jpg",Dimensions:��,31.79
product1,Wildcraft Unisex Pink Printed Wiki Curve-it Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8396351/2019/1/17/39032751-14a7-4cae-ba68-30a1ef0bf6591547706129150-Wildcraft-Unisex-Pink-Printed-Two-Fold-Wallet-62015477061282-1.jpg",Height: 12 cm,364.69
product1,BuckleUp Men Black Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2060256/2017/8/28/11503901333670-BuckleUp-Men-Accessory-Gift-Set-1811503901333381-1.jpg",Wallet,90.93
product1,Pacific Gold Men Black Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6539287/2018/5/28/69f7758d-e753-43e9-92fe-2ecbb9413e701527502942376-Pacific-Gold-Fashionable-Autolock-Buckle-Black-Geniune-Leather-Formal-Casual-Belt (= product1)-for-men-371527502942278-1.jpg",Width: 3.6 cm,97.44
product1,French Connection Men Brown Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6602842/2018/6/9/ca37aaa9-a96b-42ee-ac3a-bb773486d3f81528524365553-French-Connection-Men-Belt (= product1)s-8931528524364791-1.jpg",Width: 3.5 cm,31.79
product1,Kara Men Black & Brown Reversible Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/images/style/properties/Kara-Men-Black---Brown-Reversible-Leather-Belt (= product1)_f548475d8680b949e43cfd2071dc7da6_images.jpg",,31.79
product1,United Colors of Benetton Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489395/2019/1/22/3f638c43-8d5a-4709-995e-8d845b44e81e1548141003729-United-Colors-of-Benetton-Men-Belt (= product1)s-3951548141002891-1.jpg",Width: 3.5 cm,364.69
product1,VIMAL JONNEY Men Solid Pack of 2 Beanie Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5904853/2018/5/16/a697efa4-6505-4c48-b914-4c2066be39941526453547498-VIMAL-JONNEY-Men-Pack-of-2-Beanie-Cap (= product2)-2031526453547288-1.jpg",,97.44
product1,HRX by Hrithik Roshan Men Black Printed Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178510/2018/2/2/11517575320189-HRX-by-Hrithik-Roshan-Men-Black-Printed-Baseball-Cap (= product2)-4071517575320129-1.jpg",,364.69
product1,U.S. Polo Assn. Men Black Leather Solid Belt (= product1) with Cut Out Detail,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/3013395/2018/12/8/5e10f4df-f979-4ca1-a983-9275a9ec3fc41544274248453-US-Polo-Assn-Men-Black-Textured-Belt (= product1)-3041544274247870-1.jpg",Width: 3 cm,364.69
product1,TKWD Leathers Men Black & Brown Reversible Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1412127/2016/7/29/11469783618973-TKWD-Leathers-Men-Black--Brown-Reversible-Genuine-Leather-Belt (= product1)-2521469783612666-1.jpg",Width: 3.8 cm,6.92
product1,Flying Machine Men Tan Brown Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7767307/2018/12/12/aaa61166-be01-4370-9dac-50ddd251a5711544601194592-Flying-Machine-Men-Belt (= product1)s-8301544601194323-1.jpg",Width: 4 cm,56.67
product1,Van Heusen Men Pack of 3 Handkerchief Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7224144/2018/8/27/ba7c29cc-ef4b-4723-8167-a23e406ecba61535348074015-na-9141535348073767-1.jpg",Length: 46 cm,35.84
product1,Alvaro Castagnino Men Black & Grey Checked Muffler,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7689463/2018/10/25/cf110eea-b6d6-4466-8a07-4217561b682b1540461794421-Alvaro-Castagnino-Men-Black--Grey-Checked-Muffler-4891540461794257-1.jpg",,364.69
product1,Pacific Gold Men Leather Black Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4704678/2018/4/13/11523603553602-Pacific-Gold-Men-Black-Accessory-Gift-Set-4091523603553392-1.jpg",Dimensions of the wallet,97.44
product1,Teakwood Leathers Men Brown Colourblocked Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/16/8e8d804f-c903-45e1-834a-a5c1e69b746e1544899939675-1.jpg",Height:8cm,524.96
product1,STYLER KING Men Black Solid Genuine Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/10/30/9c66289a-54e4-42b5-90d5-a669c85bab281540892574374-1.jpg",Height: 9 cm,159.42
product1,Tossido Men Blue Solid Muffler,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7708976/2018/10/29/0cf4e35e-badd-429b-a258-17a90c6f10d51540811964780-Tossido-Men-Blue-Solid-Muffler-9901540811964668-1.jpg",,263.33
product1,Nike Unisex Black Solid Snapback Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8233775/2019/2/13/e8005581-bcf1-40d1-8d41-8bbd9dd41bac1550060441656-Nike-Unisex-Black-Solid-Snapback-Cap (= product2)-4461550060441139-1.jpg",,364.69
product1,United Colors of Benetton Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489345/2019/1/22/d116a9ad-bd95-47a9-a3ba-f1d36f566b3a1548154761564-United-Colors-of-Benetton-Men-Brown-Solid-Belt (= product1)-9981548154761-1.jpg",Width: 4 cm,524.96
product1,Alvaro Castagnino Men Blue Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819175/2018/11/21/a119cf6a-5439-470d-a341-20fc929396581542780929003-Alvaro-Castagnino-Blue-Colored-Necktie-for-Men-5161542780928686-1.jpg",Length: 1.45 meters,524.96
product1,Peter England Men Brown Textured Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7740486/2018/11/5/ca3f3dc2-918a-4f57-86b3-5bb135b88b651541409976037-NA-3721541409975933-1.jpg",Width: 3.5 cm,502.54
product1,Tossido Grey Knitted Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/30/3130b141-8d11-4642-a2fb-abe4ada6fe831543576997338-1.jpg",Length : 1.48 metres,364.69
product1,Columbia Unisex Black Trail Summit Balaclava,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2190591/2017/11/8/11510123416078-Columbia-Unisex-Black-Trail-Summit-Balaclava-2221510123415875-1.jpg",,31.79
product1,amicraft Men Black & Brown Leather Reversible Textured Belt (= product1) ACSHRI,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/23/ed090efe-4994-453a-93f6-83a43b4dd4481542961296764-1.jpg",Width:��3.5 cm,6.92
product1,Dare by Voylla Silver-Toned Geometric Cufflinks,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5569767/2018/4/30/11525086082402-Dare-by-Voylla-Silver-Toned-Geometric-Cufflinks-9651525086082304-1.jpg",Dimensions:,263.33
product1,Columbia Unisex Beige Coolhead Cachalot Outdoor & Hiking Safari Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/899131/2018/9/28/a2dec176-adf1-4a90-bbca-2c66ce561b2e1538131615879-Columbia-Unisex-Beige-Coolhead-Cachalot-Outdoor--Hiking-Safari-Cap (= product2)-7681538131615735-1.jpg",Size M,31.79
product1,Harvard Unisex Burgundy Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7277353/2019/1/16/a27fc1f8-2f25-45e7-9cf6-b940a6f10ac11547624906164-Harvard-Unisex-Burgundy-Solid-Baseball-Cap (= product2)-5861547624905546-1.jpg",Circumference: 56 cm,117.11
product1,United Colors of Benetton Men Charcoal Grey Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489227/2019/1/22/9d3a0161-c1e2-444d-832b-7920fb5f86871548141242430-United-Colors-of-Benetton-Men-Belt (= product1)s-8071548141241968-1.jpg",Width: 4 cm,502.54
product1,Allen Cooper Men Black & Brown Leather Reversible Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/2/b211a327-5b3a-4edf-8c28-63a0936e7f141546421376514-1.jpg",Width: 3.5 cm,117.11
product1,WildHorn Men Black Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/images/style/properties/WildHorn-Men-Black-Leather-Wallet_7069585cc8d2282e30cb4d03531e75c7_images.jpg",,117.11
product1,INVICTUS Navy & Steel-Toned Striped Rectangular Cufflinks,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2115518/2017/11/6/11509954463616-INVICTUS-Navy--Steel-Toned-Striped-Rectangular-Cufflinks-1761509954463567-1.jpg",Width: 2 cm,263.33
product1,SCHARF Men Brown Colourblocked Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/2/5/95e1dd13-c657-46b4-83f4-4032154823dd1549332475844-1.jpg",Height: 9 cm,97.44
product1,Tistabene Silver-Toned Rectangular Cufflinks,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/25/aff2d9d3-4ec9-4744-9dc4-ff8e66ddcfd61548412086183-1.jpg",Dimensions:��,524.96
product1,Peter England Men Black Woven Design Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7740480/2018/11/5/ff8ed85c-7964-4be9-9575-e73e2117e1d71541413188303-NA-1941541413188221-1.jpg",Width: 3.5 cm,263.33
product1,STYLER KING Men Black Solid Genuine Leather Three Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7720589/2018/10/31/f7c6dafe-45a6-4b56-9a48-439fb89130791540983828151-STYLER-KING-Men-Black-Solid-Three-Fold-Wallet-2281540983827900-1.jpg",Height: 9 cm,90.93
product1,Wildcraft Men Blue and Teal Colourblocked Travel Pouch,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6943273/2018/8/25/5a3e96ca-d82f-4fc4-b18b-9f7fa25864721535187410085-Wildcraft-Men-Wallets-471535187408962-1.jpg",,117.11
product1,French Connection Men Tan Brown Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6602817/2018/6/9/7a5df40d-c2d8-4d70-be31-a022194a2b011528524293686-French-Connection-Men-Belt (= product1)s-941528524293448-1.jpg",Width: 3.5 cm,524.96
product1,CHRISTOPOLO Men Blue Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/1/90cf3d4f-1cce-4e4c-b0e5-5de68f7965581543615821514-1.jpg",Height: 9 cm,524.96
product1,United Colors of Benetton Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488845/2019/1/22/b2646f67-37c9-4075-8323-cb7ddb5954f31548141225498-United-Colors-of-Benetton-Men-Belt (= product1)s-5101548141225022-1.jpg",Width: 4 cm,97.44
product1,Puma Unisex Black Originals Billfold Originals Billfold Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6699093/2018/6/11/3dac1a59-1d16-4d4c-9fb0-3ace425b414b1528709213173-na-3531528709212966-1.jpg",Height:9.6 cms,502.54
product1,U.S. Polo Assn. Men Brown Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/3013403/2018/12/8/73d4cb37-f860-4fb2-90c3-eeac5a0ff9f11544268076384-US-Polo-Assn-Men-Belt (= product1)s-1301544268076094-1.jpg",Width: 3 cm,364.69
product1,United Colors of Benetton Men Navy Blue Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488881/2019/1/22/63ef56ba-e303-4cb1-9646-2999a1ac60721548143136220-United-Colors-of-Benetton-Men-Belt (= product1)s-5711548143135712-1.jpg",Width: 3.5 cm,117.11
product1,United Colors of Benetton Men Black Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488851/2019/1/22/7ad363ea-0e15-4cfd-ac67-42a40f3596fa1548141519663-United-Colors-of-Benetton-Men-Belt (= product1)s-2271548141519149-1.jpg",Width: 4 cm,31.79
product1,Tommy Hilfiger Men Navy Blue & Maroon Leather Colourblocked Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7409305/2018/12/18/618d74c2-c837-40af-a544-a3ba3a439bc81545114456970-Tommy-Hilfiger-Men-Black-Textured-Belt (= product1)-131545114456627-1.jpg",Width: 3.5 cm,502.54
